year,flow,cmd_code,cmd_desc,partner_iso3,partner,value_usd
2007,X,12,Semillas oleaginosas (grano de soya),KOR,Corea del Sur,591439.0
2007,X,12,Semillas oleaginosas (grano de soya),PER,Peru,23731150.0
2007,X,12,Semillas oleaginosas (grano de soya),ROW,Resto del mundo,41486962.0
2007,X,12,Semillas oleaginosas (grano de soya),RUS,Rusia,339890.0
2007,X,15,Grasas y aceites (aceite de soya),BEL,Belgica,266528.0
2007,X,15,Grasas y aceites (aceite de soya),BRA,Brasil,473451.0
2007,X,15,Grasas y aceites (aceite de soya),CAN,Canada,1071132.0
2007,X,15,Grasas y aceites (aceite de soya),CHL,Chile,15827597.0
2007,X,15,Grasas y aceites (aceite de soya),CHN,China,693305.0
2007,X,15,Grasas y aceites (aceite de soya),COL,Colombia,44971384.0
2007,X,15,Grasas y aceites (aceite de soya),DEU,Alemania,1102826.0
2007,X,15,Grasas y aceites (aceite de soya),ECU,Ecuador,26614348.0
2007,X,15,Grasas y aceites (aceite de soya),IND,India,304495.0
2007,X,15,Grasas y aceites (aceite de soya),JPN,Japon,106378.0
2007,X,15,Grasas y aceites (aceite de soya),KOR,Corea del Sur,160487.0
2007,X,15,Grasas y aceites (aceite de soya),NLD,Paises Bajos,382183.0
2007,X,15,Grasas y aceites (aceite de soya),PER,Peru,46967820.0
2007,X,15,Grasas y aceites (aceite de soya),ROW,Resto del mundo,46455940.0
2007,X,15,Grasas y aceites (aceite de soya),RUS,Rusia,461537.0
2007,X,15,Grasas y aceites (aceite de soya),USA,Estados Unidos,453216.0
2007,X,23,Residuos de la industria alimentaria (torta de soya),ARE,Emiratos Arabes Unidos,460330.0
2007,X,23,Residuos de la industria alimentaria (torta de soya),ARG,Argentina,176808.0
2007,X,23,Residuos de la industria alimentaria (torta de soya),BRA,Brasil,292987.0
2007,X,23,Residuos de la industria alimentaria (torta de soya),CAN,Canada,1165104.0
2007,X,23,Residuos de la industria alimentaria (torta de soya),CHE,Suiza,468250.0
2007,X,23,Residuos de la industria alimentaria (torta de soya),CHL,Chile,28456497.0
2007,X,23,Residuos de la industria alimentaria (torta de soya),CHN,China,1317599.0
2007,X,23,Residuos de la industria alimentaria (torta de soya),COL,Colombia,110294291.0
2007,X,23,Residuos de la industria alimentaria (torta de soya),DEU,Alemania,625554.0
2007,X,23,Residuos de la industria alimentaria (torta de soya),ECU,Ecuador,62287151.0
2007,X,23,Residuos de la industria alimentaria (torta de soya),ESP,Espania,490722.0
2007,X,23,Residuos de la industria alimentaria (torta de soya),GBR,Reino Unido,1448592.0
2007,X,23,Residuos de la industria alimentaria (torta de soya),IND,India,1836421.0
2007,X,23,Residuos de la industria alimentaria (torta de soya),JPN,Japon,601312.0
2007,X,23,Residuos de la industria alimentaria (torta de soya),KOR,Corea del Sur,412301.0
2007,X,23,Residuos de la industria alimentaria (torta de soya),NLD,Paises Bajos,675090.0
2007,X,23,Residuos de la industria alimentaria (torta de soya),PER,Peru,109696656.0
2007,X,23,Residuos de la industria alimentaria (torta de soya),ROW,Resto del mundo,50957309.0
2007,X,23,Residuos de la industria alimentaria (torta de soya),RUS,Rusia,861486.0
2007,X,23,Residuos de la industria alimentaria (torta de soya),USA,Estados Unidos,662792.0
2007,X,25,"Sal, azufre, boratos (ulexita)",ARE,Emiratos Arabes Unidos,325290.0
2007,X,25,"Sal, azufre, boratos (ulexita)",BRA,Brasil,9252437.0
2007,X,25,"Sal, azufre, boratos (ulexita)",CHN,China,4760443.0
2007,X,25,"Sal, azufre, boratos (ulexita)",ECU,Ecuador,101814.0
2007,X,25,"Sal, azufre, boratos (ulexita)",GBR,Reino Unido,128772.0
2007,X,25,"Sal, azufre, boratos (ulexita)",JPN,Japon,202453.0
2007,X,25,"Sal, azufre, boratos (ulexita)",KOR,Corea del Sur,132474.0
2007,X,25,"Sal, azufre, boratos (ulexita)",PER,Peru,153352.0
2007,X,25,"Sal, azufre, boratos (ulexita)",ROW,Resto del mundo,17898900.0
2007,X,25,"Sal, azufre, boratos (ulexita)",RUS,Rusia,153196.0
2007,X,25,"Sal, azufre, boratos (ulexita)",USA,Estados Unidos,11234136.0
2007,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",ARE,Emiratos Arabes Unidos,2078028.0
2007,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",ARG,Argentina,1065857.0
2007,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",BEL,Belgica,55423644.0
2007,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",BRA,Brasil,434660.0
2007,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",CAN,Canada,1913656.0
2007,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",CHE,Suiza,2521286.0
2007,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",CHL,Chile,1283663.0
2007,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",CHN,China,117360385.0
2007,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",COL,Colombia,1585093.0
2007,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",DEU,Alemania,108653.0
2007,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",ECU,Ecuador,176531.0
2007,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",ESP,Espania,42151138.0
2007,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",GBR,Reino Unido,228595.0
2007,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",IND,India,49655970.0
2007,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",JPN,Japon,112027611.0
2007,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",KOR,Corea del Sur,70357262.0
2007,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",NLD,Paises Bajos,32176855.0
2007,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",PER,Peru,321277.0
2007,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",ROW,Resto del mundo,75369865.0
2007,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",RUS,Rusia,644642.0
2007,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",USA,Estados Unidos,409451.0
2007,X,27,Combustibles minerales (gas natural),ARE,Emiratos Arabes Unidos,1429116.0
2007,X,27,Combustibles minerales (gas natural),ARG,Argentina,589281575.0
2007,X,27,Combustibles minerales (gas natural),BEL,Belgica,1580403.0
2007,X,27,Combustibles minerales (gas natural),BRA,Brasil,1219792290.0
2007,X,27,Combustibles minerales (gas natural),CAN,Canada,111246.0
2007,X,27,Combustibles minerales (gas natural),CHE,Suiza,2445946.0
2007,X,27,Combustibles minerales (gas natural),CHL,Chile,4824470.0
2007,X,27,Combustibles minerales (gas natural),CHN,China,12587764.0
2007,X,27,Combustibles minerales (gas natural),COL,Colombia,3271943.0
2007,X,27,Combustibles minerales (gas natural),DEU,Alemania,3297705.0
2007,X,27,Combustibles minerales (gas natural),ECU,Ecuador,479845.0
2007,X,27,Combustibles minerales (gas natural),ESP,Espania,800903.0
2007,X,27,Combustibles minerales (gas natural),GBR,Reino Unido,1010484.0
2007,X,27,Combustibles minerales (gas natural),IND,India,432867.0
2007,X,27,Combustibles minerales (gas natural),JPN,Japon,2928394.0
2007,X,27,Combustibles minerales (gas natural),KOR,Corea del Sur,1150916.0
2007,X,27,Combustibles minerales (gas natural),NLD,Paises Bajos,695174.0
2007,X,27,Combustibles minerales (gas natural),PER,Peru,5514946.0
2007,X,27,Combustibles minerales (gas natural),ROW,Resto del mundo,41489102.0
2007,X,27,Combustibles minerales (gas natural),RUS,Rusia,520501.0
2007,X,27,Combustibles minerales (gas natural),USA,Estados Unidos,2311066.0
2007,X,44,Madera y manufacturas de madera,ARE,Emiratos Arabes Unidos,355275.0
2007,X,44,Madera y manufacturas de madera,ARG,Argentina,16639257.0
2007,X,44,Madera y manufacturas de madera,BEL,Belgica,154240.0
2007,X,44,Madera y manufacturas de madera,CAN,Canada,114781.0
2007,X,44,Madera y manufacturas de madera,CHL,Chile,169663.0
2007,X,44,Madera y manufacturas de madera,CHN,China,651641.0
2007,X,44,Madera y manufacturas de madera,COL,Colombia,484908.0
2007,X,44,Madera y manufacturas de madera,DEU,Alemania,326480.0
2007,X,44,Madera y manufacturas de madera,ESP,Espania,387367.0
2007,X,44,Madera y manufacturas de madera,JPN,Japon,497473.0
2007,X,44,Madera y manufacturas de madera,PER,Peru,10394117.0
2007,X,44,Madera y manufacturas de madera,ROW,Resto del mundo,59405210.0
2007,X,44,Madera y manufacturas de madera,RUS,Rusia,248067.0
2007,X,44,Madera y manufacturas de madera,USA,Estados Unidos,20195243.0
2007,X,71,"Metales y piedras preciosas (oro, plata metalica, joyeria)",ARE,Emiratos Arabes Unidos,86048925.0
2007,X,71,"Metales y piedras preciosas (oro, plata metalica, joyeria)",ARG,Argentina,1203999.0
2007,X,71,"Metales y piedras preciosas (oro, plata metalica, joyeria)",BEL,Belgica,171702.0
2007,X,71,"Metales y piedras preciosas (oro, plata metalica, joyeria)",BRA,Brasil,263961.0
2007,X,71,"Metales y piedras preciosas (oro, plata metalica, joyeria)",CAN,Canada,22894642.0
2007,X,71,"Metales y piedras preciosas (oro, plata metalica, joyeria)",CHE,Suiza,66506030.0
2007,X,71,"Metales y piedras preciosas (oro, plata metalica, joyeria)",CHL,Chile,218779.0
2007,X,71,"Metales y piedras preciosas (oro, plata metalica, joyeria)",CHN,China,384710.0
2007,X,71,"Metales y piedras preciosas (oro, plata metalica, joyeria)",COL,Colombia,1255051.0
2007,X,71,"Metales y piedras preciosas (oro, plata metalica, joyeria)",DEU,Alemania,488163.0
2007,X,71,"Metales y piedras preciosas (oro, plata metalica, joyeria)",ESP,Espania,1352069.0
2007,X,71,"Metales y piedras preciosas (oro, plata metalica, joyeria)",GBR,Reino Unido,3085415.0
2007,X,71,"Metales y piedras preciosas (oro, plata metalica, joyeria)",IND,India,151031485.0
2007,X,71,"Metales y piedras preciosas (oro, plata metalica, joyeria)",JPN,Japon,329822.0
2007,X,71,"Metales y piedras preciosas (oro, plata metalica, joyeria)",KOR,Corea del Sur,333454.0
2007,X,71,"Metales y piedras preciosas (oro, plata metalica, joyeria)",NLD,Paises Bajos,395635.0
2007,X,71,"Metales y piedras preciosas (oro, plata metalica, joyeria)",PER,Peru,1231573.0
2007,X,71,"Metales y piedras preciosas (oro, plata metalica, joyeria)",ROW,Resto del mundo,62898594.0
2007,X,71,"Metales y piedras preciosas (oro, plata metalica, joyeria)",RUS,Rusia,1111240.0
2007,X,71,"Metales y piedras preciosas (oro, plata metalica, joyeria)",USA,Estados Unidos,46589853.0
2007,X,80,Estanio y sus manufacturas,ARE,Emiratos Arabes Unidos,379947.0
2007,X,80,Estanio y sus manufacturas,ARG,Argentina,190187.0
2007,X,80,Estanio y sus manufacturas,BEL,Belgica,22868251.0
2007,X,80,Estanio y sus manufacturas,BRA,Brasil,31165395.0
2007,X,80,Estanio y sus manufacturas,CAN,Canada,319733.0
2007,X,80,Estanio y sus manufacturas,CHL,Chile,194541.0
2007,X,80,Estanio y sus manufacturas,CHN,China,396529.0
2007,X,80,Estanio y sus manufacturas,DEU,Alemania,210196.0
2007,X,80,Estanio y sus manufacturas,ESP,Espania,171786.0
2007,X,80,Estanio y sus manufacturas,GBR,Reino Unido,293542.0
2007,X,80,Estanio y sus manufacturas,IND,India,1140972.0
2007,X,80,Estanio y sus manufacturas,JPN,Japon,331261.0
2007,X,80,Estanio y sus manufacturas,KOR,Corea del Sur,181903.0
2007,X,80,Estanio y sus manufacturas,NLD,Paises Bajos,21061026.0
2007,X,80,Estanio y sus manufacturas,PER,Peru,180493.0
2007,X,80,Estanio y sus manufacturas,ROW,Resto del mundo,83797123.0
2007,X,80,Estanio y sus manufacturas,RUS,Rusia,4176444.0
2007,X,80,Estanio y sus manufacturas,USA,Estados Unidos,71567749.0
2007,X,99,Otros productos no especificados,ARE,Emiratos Arabes Unidos,1240917.0
2007,X,99,Otros productos no especificados,ARG,Argentina,55503836.0
2007,X,99,Otros productos no especificados,BEL,Belgica,143652.0
2007,X,99,Otros productos no especificados,BRA,Brasil,94404430.0
2007,X,99,Otros productos no especificados,CAN,Canada,1173365.0
2007,X,99,Otros productos no especificados,CHE,Suiza,333473.0
2007,X,99,Otros productos no especificados,CHL,Chile,51094432.0
2007,X,99,Otros productos no especificados,CHN,China,76139381.0
2007,X,99,Otros productos no especificados,COL,Colombia,1053215.0
2007,X,99,Otros productos no especificados,DEU,Alemania,678264.0
2007,X,99,Otros productos no especificados,ECU,Ecuador,1133993.0
2007,X,99,Otros productos no especificados,ESP,Espania,554993.0
2007,X,99,Otros productos no especificados,GBR,Reino Unido,1538441.0
2007,X,99,Otros productos no especificados,IND,India,465170.0
2007,X,99,Otros productos no especificados,JPN,Japon,506623.0
2007,X,99,Otros productos no especificados,KOR,Corea del Sur,5175252.0
2007,X,99,Otros productos no especificados,NLD,Paises Bajos,410427.0
2007,X,99,Otros productos no especificados,PER,Peru,71265164.0
2007,X,99,Otros productos no especificados,ROW,Resto del mundo,236913088.0
2007,X,99,Otros productos no especificados,RUS,Rusia,417588.0
2007,X,99,Otros productos no especificados,USA,Estados Unidos,132858011.0
2008,M,10,Cereales (trigo),ARG,Argentina,71251499.0
2008,M,10,Cereales (trigo),BRA,Brasil,13474898.0
2008,M,10,Cereales (trigo),ROW,Resto del mundo,36700441.0
2008,M,10,Cereales (trigo),USA,Estados Unidos,31573162.0
2008,M,27,"Combustibles (diesel, gasolinas)",ARG,Argentina,120803637.0
2008,M,27,"Combustibles (diesel, gasolinas)",CHL,Chile,139220263.0
2008,M,27,"Combustibles (diesel, gasolinas)",PER,Peru,68594176.0
2008,M,27,"Combustibles (diesel, gasolinas)",ROW,Resto del mundo,198151440.0
2008,M,27,"Combustibles (diesel, gasolinas)",USA,Estados Unidos,136230485.0
2008,M,30,Productos farmaceuticos,ARG,Argentina,27967454.0
2008,M,30,Productos farmaceuticos,CHN,China,31890724.0
2008,M,30,Productos farmaceuticos,DEU,Alemania,33557975.0
2008,M,30,Productos farmaceuticos,ROW,Resto del mundo,115506219.0
2008,M,30,Productos farmaceuticos,USA,Estados Unidos,46077628.0
2008,M,31,Abonos (fertilizantes),CHN,China,38359372.0
2008,M,31,Abonos (fertilizantes),ROW,Resto del mundo,113853275.0
2008,M,31,Abonos (fertilizantes),RUS,Rusia,28350987.0
2008,M,31,Abonos (fertilizantes),USA,Estados Unidos,23436366.0
2008,M,39,Plasticos y sus manufacturas,BRA,Brasil,70476691.0
2008,M,39,Plasticos y sus manufacturas,CHN,China,88452191.0
2008,M,39,Plasticos y sus manufacturas,ROW,Resto del mundo,155897554.0
2008,M,39,Plasticos y sus manufacturas,USA,Estados Unidos,42173564.0
2008,M,72,"Fundicion, hierro y acero",BRA,Brasil,96420980.0
2008,M,72,"Fundicion, hierro y acero",CHN,China,104931205.0
2008,M,72,"Fundicion, hierro y acero",PER,Peru,32833996.0
2008,M,72,"Fundicion, hierro y acero",ROW,Resto del mundo,122813818.0
2008,M,84,Maquinas y aparatos mecanicos,BRA,Brasil,179130753.0
2008,M,84,Maquinas y aparatos mecanicos,CHN,China,271245516.0
2008,M,84,Maquinas y aparatos mecanicos,DEU,Alemania,73175704.0
2008,M,84,Maquinas y aparatos mecanicos,ROW,Resto del mundo,261279210.0
2008,M,84,Maquinas y aparatos mecanicos,USA,Estados Unidos,133168818.0
2008,M,85,Maquinas y material electrico,BRA,Brasil,76516596.0
2008,M,85,Maquinas y material electrico,CHN,China,248427242.0
2008,M,85,Maquinas y material electrico,ROW,Resto del mundo,225383833.0
2008,M,85,Maquinas y material electrico,USA,Estados Unidos,61672330.0
2008,M,87,Vehiculos automoviles y partes,BRA,Brasil,120786511.0
2008,M,87,Vehiculos automoviles y partes,CHN,China,204946963.0
2008,M,87,Vehiculos automoviles y partes,JPN,Japon,120565081.0
2008,M,87,Vehiculos automoviles y partes,ROW,Resto del mundo,199155888.0
2008,M,87,Vehiculos automoviles y partes,USA,Estados Unidos,68545557.0
2008,M,99,Otros productos no especificados,BRA,Brasil,126624561.0
2008,M,99,Otros productos no especificados,CHN,China,167343257.0
2008,M,99,Otros productos no especificados,PER,Peru,88799220.0
2008,M,99,Otros productos no especificados,ROW,Resto del mundo,387782236.0
2008,M,99,Otros productos no especificados,USA,Estados Unidos,96450726.0
2008,X,02,Carnes (bovina),CHN,China,17360203.0
2008,X,02,Carnes (bovina),COL,Colombia,119398.0
2008,X,02,Carnes (bovina),ECU,Ecuador,1075952.0
2008,X,02,Carnes (bovina),JPN,Japon,173764.0
2008,X,02,Carnes (bovina),PER,Peru,2595144.0
2008,X,02,Carnes (bovina),ROW,Resto del mundo,3424571.0
2008,X,08,Frutas y frutos (castania / nuez del Brasil),ARE,Emiratos Arabes Unidos,1021852.0
2008,X,08,Frutas y frutos (castania / nuez del Brasil),BEL,Belgica,198254.0
2008,X,08,Frutas y frutos (castania / nuez del Brasil),BRA,Brasil,401731.0
2008,X,08,Frutas y frutos (castania / nuez del Brasil),CAN,Canada,266148.0
2008,X,08,Frutas y frutos (castania / nuez del Brasil),CHE,Suiza,295181.0
2008,X,08,Frutas y frutos (castania / nuez del Brasil),CHL,Chile,417797.0
2008,X,08,Frutas y frutos (castania / nuez del Brasil),CHN,China,132899.0
2008,X,08,Frutas y frutos (castania / nuez del Brasil),COL,Colombia,221799.0
2008,X,08,Frutas y frutos (castania / nuez del Brasil),DEU,Alemania,184548.0
2008,X,08,Frutas y frutos (castania / nuez del Brasil),ECU,Ecuador,273345.0
2008,X,08,Frutas y frutos (castania / nuez del Brasil),ESP,Espania,10282747.0
2008,X,08,Frutas y frutos (castania / nuez del Brasil),GBR,Reino Unido,24306517.0
2008,X,08,Frutas y frutos (castania / nuez del Brasil),JPN,Japon,122244.0
2008,X,08,Frutas y frutos (castania / nuez del Brasil),NLD,Paises Bajos,23220783.0
2008,X,08,Frutas y frutos (castania / nuez del Brasil),ROW,Resto del mundo,46735760.0
2008,X,08,Frutas y frutos (castania / nuez del Brasil),RUS,Rusia,279431.0
2008,X,08,Frutas y frutos (castania / nuez del Brasil),USA,Estados Unidos,17490926.0
2008,X,12,Semillas oleaginosas (grano de soya),ARE,Emiratos Arabes Unidos,262718.0
2008,X,12,Semillas oleaginosas (grano de soya),ARG,Argentina,30140036.0
2008,X,12,Semillas oleaginosas (grano de soya),BRA,Brasil,852886.0
2008,X,12,Semillas oleaginosas (grano de soya),CAN,Canada,345778.0
2008,X,12,Semillas oleaginosas (grano de soya),CHE,Suiza,121107.0
2008,X,12,Semillas oleaginosas (grano de soya),CHL,Chile,562704.0
2008,X,12,Semillas oleaginosas (grano de soya),COL,Colombia,29305667.0
2008,X,12,Semillas oleaginosas (grano de soya),DEU,Alemania,289816.0
2008,X,12,Semillas oleaginosas (grano de soya),ECU,Ecuador,765826.0
2008,X,12,Semillas oleaginosas (grano de soya),GBR,Reino Unido,650107.0
2008,X,12,Semillas oleaginosas (grano de soya),JPN,Japon,1120866.0
2008,X,12,Semillas oleaginosas (grano de soya),KOR,Corea del Sur,211940.0
2008,X,12,Semillas oleaginosas (grano de soya),PER,Peru,30470202.0
2008,X,12,Semillas oleaginosas (grano de soya),ROW,Resto del mundo,61749105.0
2008,X,12,Semillas oleaginosas (grano de soya),RUS,Rusia,330112.0
2008,X,12,Semillas oleaginosas (grano de soya),USA,Estados Unidos,143765.0
2008,X,15,Grasas y aceites (aceite de soya),ARE,Emiratos Arabes Unidos,490287.0
2008,X,15,Grasas y aceites (aceite de soya),ARG,Argentina,1233609.0
2008,X,15,Grasas y aceites (aceite de soya),BEL,Belgica,480795.0
2008,X,15,Grasas y aceites (aceite de soya),BRA,Brasil,914672.0
2008,X,15,Grasas y aceites (aceite de soya),CAN,Canada,111391.0
2008,X,15,Grasas y aceites (aceite de soya),CHE,Suiza,194595.0
2008,X,15,Grasas y aceites (aceite de soya),CHL,Chile,25450193.0
2008,X,15,Grasas y aceites (aceite de soya),CHN,China,436946.0
2008,X,15,Grasas y aceites (aceite de soya),COL,Colombia,58858435.0
2008,X,15,Grasas y aceites (aceite de soya),DEU,Alemania,579913.0
2008,X,15,Grasas y aceites (aceite de soya),ECU,Ecuador,37063078.0
2008,X,15,Grasas y aceites (aceite de soya),ESP,Espania,541247.0
2008,X,15,Grasas y aceites (aceite de soya),GBR,Reino Unido,511569.0
2008,X,15,Grasas y aceites (aceite de soya),JPN,Japon,1173990.0
2008,X,15,Grasas y aceites (aceite de soya),KOR,Corea del Sur,339892.0
2008,X,15,Grasas y aceites (aceite de soya),NLD,Paises Bajos,931214.0
2008,X,15,Grasas y aceites (aceite de soya),PER,Peru,60958903.0
2008,X,15,Grasas y aceites (aceite de soya),ROW,Resto del mundo,60412860.0
2008,X,15,Grasas y aceites (aceite de soya),RUS,Rusia,579625.0
2008,X,15,Grasas y aceites (aceite de soya),USA,Estados Unidos,786710.0
2008,X,23,Residuos de la industria alimentaria (torta de soya),ARG,Argentina,869451.0
2008,X,23,Residuos de la industria alimentaria (torta de soya),BEL,Belgica,1074366.0
2008,X,23,Residuos de la industria alimentaria (torta de soya),BRA,Brasil,253211.0
2008,X,23,Residuos de la industria alimentaria (torta de soya),CAN,Canada,2864509.0
2008,X,23,Residuos de la industria alimentaria (torta de soya),CHE,Suiza,348017.0
2008,X,23,Residuos de la industria alimentaria (torta de soya),CHL,Chile,39393268.0
2008,X,23,Residuos de la industria alimentaria (torta de soya),CHN,China,1988313.0
2008,X,23,Residuos de la industria alimentaria (torta de soya),COL,Colombia,145433059.0
2008,X,23,Residuos de la industria alimentaria (torta de soya),DEU,Alemania,2057893.0
2008,X,23,Residuos de la industria alimentaria (torta de soya),ECU,Ecuador,95803152.0
2008,X,23,Residuos de la industria alimentaria (torta de soya),ESP,Espania,302407.0
2008,X,23,Residuos de la industria alimentaria (torta de soya),GBR,Reino Unido,400001.0
2008,X,23,Residuos de la industria alimentaria (torta de soya),IND,India,1651698.0
2008,X,23,Residuos de la industria alimentaria (torta de soya),JPN,Japon,1222662.0
2008,X,23,Residuos de la industria alimentaria (torta de soya),KOR,Corea del Sur,1043285.0
2008,X,23,Residuos de la industria alimentaria (torta de soya),NLD,Paises Bajos,1076343.0
2008,X,23,Residuos de la industria alimentaria (torta de soya),PER,Peru,147289995.0
2008,X,23,Residuos de la industria alimentaria (torta de soya),ROW,Resto del mundo,60178847.0
2008,X,23,Residuos de la industria alimentaria (torta de soya),RUS,Rusia,692819.0
2008,X,23,Residuos de la industria alimentaria (torta de soya),USA,Estados Unidos,183508.0
2008,X,25,"Sal, azufre, boratos (ulexita)",ARG,Argentina,676522.0
2008,X,25,"Sal, azufre, boratos (ulexita)",BEL,Belgica,205281.0
2008,X,25,"Sal, azufre, boratos (ulexita)",BRA,Brasil,11653011.0
2008,X,25,"Sal, azufre, boratos (ulexita)",CHE,Suiza,148687.0
2008,X,25,"Sal, azufre, boratos (ulexita)",CHL,Chile,399012.0
2008,X,25,"Sal, azufre, boratos (ulexita)",CHN,China,6712881.0
2008,X,25,"Sal, azufre, boratos (ulexita)",ESP,Espania,127076.0
2008,X,25,"Sal, azufre, boratos (ulexita)",JPN,Japon,320993.0
2008,X,25,"Sal, azufre, boratos (ulexita)",NLD,Paises Bajos,162454.0
2008,X,25,"Sal, azufre, boratos (ulexita)",ROW,Resto del mundo,28028569.0
2008,X,25,"Sal, azufre, boratos (ulexita)",USA,Estados Unidos,14256080.0
2008,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",ARE,Emiratos Arabes Unidos,2990897.0
2008,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",ARG,Argentina,2264523.0
2008,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",BEL,Belgica,89364185.0
2008,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",BRA,Brasil,702896.0
2008,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",CAN,Canada,474865.0
2008,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",CHE,Suiza,616582.0
2008,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",CHL,Chile,2415149.0
2008,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",CHN,China,185036476.0
2008,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",COL,Colombia,2999928.0
2008,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",DEU,Alemania,1002167.0
2008,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",ECU,Ecuador,1208039.0
2008,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",ESP,Espania,57622702.0
2008,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",GBR,Reino Unido,1224168.0
2008,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",IND,India,74658194.0
2008,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",JPN,Japon,134142162.0
2008,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",KOR,Corea del Sur,85425868.0
2008,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",NLD,Paises Bajos,52698836.0
2008,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",PER,Peru,2379766.0
2008,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",ROW,Resto del mundo,120225850.0
2008,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",RUS,Rusia,697170.0
2008,X,26,"Minerales metaliferos (zinc, plomo, plata en concentrado)",USA,Estados Unidos,1204123.0
2008,X,27,Combustibles minerales (gas natural),ARE,Emiratos Arabes Unidos,4171513.0
2008,X,27,Combustibles minerales (gas natural),ARG,Argentina,807949070.0
2008,X,27,Combustibles minerales (gas natural),BEL,Belgica,2631299.0
2008,X,27,Combustibles minerales (gas natural),BRA,Brasil,1992982511.0
2008,X,27,Combustibles minerales (gas natural),CAN,Canada,7132554.0
2008,X,27,Combustibles minerales (gas natural),CHE,Suiza,5580643.0
2008,X,27,Combustibles minerales (gas natural),CHL,Chile,13321941.0
2008,X,27,Combustibles minerales (gas natural),CHN,China,3073822.0
2008,X,27,Combustibles minerales (gas natural),COL,Colombia,10808463.0
2008,X,27,Combustibles minerales (gas natural),DEU,Alemania,2505018.0
2008,X,27,Combustibles minerales (gas natural),ECU,Ecuador,14080091.0
2008,X,27,Combustibles minerales (gas natural),ESP,Espania,4816115.0
2008,X,27,Combustibles minerales (gas natural),GBR,Reino Unido,1473992.0
2008,X,27,Combustibles minerales (gas natural),IND,India,2974773.0
2008,X,27,Combustibles minerales (gas natural),JPN,Japon,11530684.0
2008,X,27,Combustibles minerales (gas natural),KOR,Corea del Sur,2909511.0
2008,X,27,Combustibles minerales (gas natural),NLD,Paises Bajos,2346977.0
2008,X,27,Combustibles minerales (gas natural),PER,Peru,5876837.0
2008,X,27,Combustibles minerales (gas natural),ROW,Resto del mundo,49219658.0
2008,X,27,Combustibles minerales (gas natural),RUS,Rusia,5719170.0
2008,X,27,Combustibles minerales (gas natural),USA,Estados Unidos,11177176.0
2008,X,44,Madera y manufacturas de madera,ARE,Emiratos Arabes Unidos,341741.0
2008,X,44,Madera y manufacturas de madera,ARG,Argentina,21616272.0
2008,X,44,Madera y manufacturas de madera,BRA,Brasil,521644.0
2008,X,44,Madera y manufacturas de madera,CAN,Canada,598374.0
2008,X,44,Madera y manufacturas de madera,CHE,Suiza,177409.0
2008,X,44,Madera y manufacturas de madera,CHL,Chile,306084.0
2008,X,44,Madera y manufacturas de madera,COL,Colombia,386711.0
2008,X,44,Madera y manufacturas de madera,DEU,Alemania,540781.0
2008,X,44,Madera y manufacturas de madera,GBR,Reino Unido,874311.0
